qseqid	sseqid	qlen	slen	sstart	send	evalue	mismatch
43_CP027530-1_5	43_CP027530-1_5	32	32	1	32	1.42e-12	0
43_CP027530-1_5	39_CP059300-1_47	32	32	32	1	1.42e-12	0
43_CP027530-1_5	34_LN865143-2_7	32	32	1	32	1.42e-12	0
43_CP027530-1_5	28_LN997846-2_7	32	32	1	32	1.42e-12	0
43_CP027530-1_5	26_CP022283-1_45	32	32	32	1	1.42e-12	0
43_CP027530-1_5	21_CP091596-1_49	32	32	32	1	1.42e-12	0
43_CP027530-1_27	67_CP050385-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_27	65_CP032215-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_27	64_CP040259-1_25	32	32	1	32	1.42e-12	0
43_CP027530-1_27	61_CP020597-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_27	53_CP048131-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_27	43_CP027530-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_27	26_CP022283-1_18	32	32	32	1	1.42e-12	0
43_CP027530-1_27	21_CP091596-1_23	32	32	32	1	1.42e-12	0
43_CP027530-1_38	67_CP050385-1_38	32	32	1	32	1.42e-12	0
43_CP027530-1_38	65_CP032215-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_38	64_CP040259-1_36	32	32	1	32	1.42e-12	0
43_CP027530-1_38	61_CP020597-1_38	32	32	1	32	1.42e-12	0
43_CP027530-1_38	53_CP048131-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_38	52_CP048849-1_15	32	32	1	32	1.42e-12	0
43_CP027530-1_38	43_CP027530-1_38	32	32	1	32	1.42e-12	0
43_CP027530-1_38	26_CP022283-1_10	32	32	32	1	1.42e-12	0
43_CP027530-1_38	21_CP091596-1_16	32	32	32	1	1.42e-12	0
43_CP027530-1_34	67_CP050385-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_34	67_CP050385-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_34	65_CP032215-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_34	64_CP040259-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_34	64_CP040259-1_29	32	32	1	32	1.42e-12	0
43_CP027530-1_34	61_CP020597-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_34	61_CP020597-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_34	52_CP048849-1_11	32	32	1	32	1.42e-12	0
43_CP027530-1_34	43_CP027530-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_34	43_CP027530-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_34	26_CP022283-1_14	32	32	32	1	1.42e-12	0
43_CP027530-1_34	21_CP091596-1_20	32	32	32	1	1.42e-12	0
43_CP027530-1_37	67_CP050385-1_37	32	32	1	32	1.42e-12	0
43_CP027530-1_37	65_CP032215-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_37	64_CP040259-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_37	61_CP020597-1_37	32	32	1	32	1.42e-12	0
43_CP027530-1_37	53_CP048131-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_37	52_CP048849-1_14	32	32	1	32	1.42e-12	0
43_CP027530-1_37	43_CP027530-1_37	32	32	1	32	1.42e-12	0
43_CP027530-1_37	26_CP022283-1_11	32	32	32	1	1.42e-12	0
43_CP027530-1_37	21_CP091596-1_17	32	32	32	1	1.42e-12	0
43_CP027530-1_12	67_CP050385-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	65_CP032215-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	64_CP040259-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	61_CP020597-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	53_CP048131-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	43_CP027530-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_12	26_CP022283-1_33	32	32	32	1	1.42e-12	0
43_CP027530-1_12	21_CP091596-1_36	32	32	32	1	1.42e-12	0
43_CP027530-1_46	67_CP050385-1_46	32	32	1	32	1.42e-12	0
43_CP027530-1_46	65_CP032215-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_46	64_CP040259-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_46	61_CP020597-1_46	32	32	1	32	1.42e-12	0
43_CP027530-1_46	53_CP048131-1_42	32	32	1	32	1.42e-12	0
43_CP027530-1_46	52_CP048849-1_27	32	32	1	32	1.42e-12	0
43_CP027530-1_46	43_CP027530-1_46	32	32	1	32	1.42e-12	0
43_CP027530-1_46	26_CP022283-1_1	32	32	32	1	1.42e-12	0
43_CP027530-1_46	21_CP091596-1_4	32	32	32	1	1.42e-12	0
43_CP027530-1_46	69_AP022077-2_40	32	32	30	1	1.84e-11	0
43_CP027530-1_46	69_AP022077-2_36	32	32	30	1	1.84e-11	0
43_CP027530-1_46	69_AP022077-2_38	32	32	30	1	1.84e-11	0
43_CP027530-1_46	7_CP083181-1_13	32	32	3	32	1.84e-11	0
43_CP027530-1_18	67_CP050385-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	65_CP032215-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	64_CP040259-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	61_CP020597-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	53_CP048131-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	43_CP027530-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_18	21_CP091596-1_30	32	32	32	1	1.42e-12	0
43_CP027530-1_21	67_CP050385-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	65_CP032215-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	64_CP040259-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	61_CP020597-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	53_CP048131-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	43_CP027530-1_21	32	32	1	32	1.42e-12	0
43_CP027530-1_21	26_CP022283-1_24	32	32	32	1	1.42e-12	0
43_CP027530-1_20	67_CP050385-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	65_CP032215-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	64_CP040259-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	61_CP020597-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	53_CP048131-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	43_CP027530-1_20	33	33	1	33	4.17e-13	0
43_CP027530-1_20	26_CP022283-1_25	33	33	33	1	4.17e-13	0
43_CP027530-1_20	21_CP091596-1_28	33	33	33	1	4.17e-13	0
43_CP027530-1_19	67_CP050385-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	65_CP032215-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	64_CP040259-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	61_CP020597-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	53_CP048131-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	43_CP027530-1_19	32	32	1	32	1.42e-12	0
43_CP027530-1_19	26_CP022283-1_26	32	32	32	1	1.42e-12	0
43_CP027530-1_19	21_CP091596-1_29	32	32	32	1	1.42e-12	0
43_CP027530-1_43	67_CP050385-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_43	65_CP032215-1_40	32	32	1	32	1.42e-12	0
43_CP027530-1_43	64_CP040259-1_40	32	32	1	32	1.42e-12	0
43_CP027530-1_43	61_CP020597-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_43	53_CP048131-1_39	32	32	1	32	1.42e-12	0
43_CP027530-1_43	52_CP048849-1_20	32	32	1	32	1.42e-12	0
43_CP027530-1_43	43_CP027530-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_43	21_CP091596-1_11	32	32	32	1	1.42e-12	0
43_CP027530-1_50	67_CP050385-1_50	32	32	1	32	1.42e-12	0
43_CP027530-1_50	65_CP032215-1_47	32	32	1	32	1.42e-12	0
43_CP027530-1_50	64_CP040259-1_47	32	32	1	32	1.42e-12	0
43_CP027530-1_50	61_CP020597-1_50	32	32	1	32	1.42e-12	0
43_CP027530-1_50	53_CP048131-1_46	32	32	1	32	1.42e-12	0
43_CP027530-1_50	43_CP027530-1_50	32	32	1	32	1.42e-12	0
43_CP027530-1_47	67_CP050385-1_47	32	32	1	32	1.42e-12	0
43_CP027530-1_47	65_CP032215-1_44	32	32	1	32	1.42e-12	0
43_CP027530-1_47	64_CP040259-1_44	32	32	1	32	1.42e-12	0
43_CP027530-1_47	61_CP020597-1_47	32	32	1	32	1.42e-12	0
43_CP027530-1_47	53_CP048131-1_43	32	32	1	32	1.42e-12	0
43_CP027530-1_47	52_CP048849-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_47	43_CP027530-1_47	32	32	1	32	1.42e-12	0
43_CP027530-1_47	21_CP091596-1_3	32	32	32	1	1.42e-12	0
43_CP027530-1_48	67_CP050385-1_48	32	32	1	32	1.42e-12	0
43_CP027530-1_48	65_CP032215-1_45	32	32	1	32	1.42e-12	0
43_CP027530-1_48	64_CP040259-1_45	32	32	1	32	1.42e-12	0
43_CP027530-1_48	61_CP020597-1_48	32	32	1	32	1.42e-12	0
43_CP027530-1_48	53_CP048131-1_44	32	32	1	32	1.42e-12	0
43_CP027530-1_48	52_CP048849-1_29	32	32	1	32	1.42e-12	0
43_CP027530-1_48	43_CP027530-1_48	32	32	1	32	1.42e-12	0
43_CP027530-1_48	21_CP091596-1_2	32	32	32	1	1.42e-12	0
43_CP027530-1_48	2_CP077801-1_1	32	31	1	31	5.12e-12	0
43_CP027530-1_26	67_CP050385-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_26	65_CP032215-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_26	64_CP040259-1_24	32	32	1	32	1.42e-12	0
43_CP027530-1_26	61_CP020597-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_26	53_CP048131-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_26	43_CP027530-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_26	26_CP022283-1_19	32	32	32	1	1.42e-12	0
43_CP027530-1_26	21_CP091596-1_24	32	32	32	1	1.42e-12	0
43_CP027530-1_39	67_CP050385-1_39	32	32	1	32	1.42e-12	0
43_CP027530-1_39	65_CP032215-1_36	32	32	1	32	1.42e-12	0
43_CP027530-1_39	64_CP040259-1_37	32	32	1	32	1.42e-12	0
43_CP027530-1_39	61_CP020597-1_39	32	32	1	32	1.42e-12	0
43_CP027530-1_39	53_CP048131-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_39	52_CP048849-1_16	32	32	1	32	1.42e-12	0
43_CP027530-1_39	43_CP027530-1_39	32	32	1	32	1.42e-12	0
43_CP027530-1_39	21_CP091596-1_15	32	32	32	1	1.42e-12	0
43_CP027530-1_31	67_CP050385-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_31	67_CP050385-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_31	65_CP032215-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_31	64_CP040259-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_31	64_CP040259-1_29	32	32	1	32	1.42e-12	0
43_CP027530-1_31	61_CP020597-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_31	61_CP020597-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_31	52_CP048849-1_11	32	32	1	32	1.42e-12	0
43_CP027530-1_31	43_CP027530-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_31	43_CP027530-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_31	26_CP022283-1_14	32	32	32	1	1.42e-12	0
43_CP027530-1_31	21_CP091596-1_20	32	32	32	1	1.42e-12	0
43_CP027530-1_10	69_AP022077-2_23	32	32	1	32	1.42e-12	0
43_CP027530-1_10	67_CP050385-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	65_CP032215-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	64_CP040259-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	61_CP020597-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	53_CP048131-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	43_CP027530-1_10	32	32	1	32	1.42e-12	0
43_CP027530-1_10	21_CP091596-1_38	32	32	32	1	1.42e-12	0
43_CP027530-1_10	7_CP083181-1_80	32	32	32	1	1.42e-12	0
43_CP027530-1_41	67_CP050385-1_41	32	32	1	32	1.42e-12	0
43_CP027530-1_41	65_CP032215-1_38	32	32	1	32	1.42e-12	0
43_CP027530-1_41	64_CP040259-1_39	32	32	1	32	1.42e-12	0
43_CP027530-1_41	61_CP020597-1_41	32	32	1	32	1.42e-12	0
43_CP027530-1_41	53_CP048131-1_37	32	32	1	32	1.42e-12	0
43_CP027530-1_41	52_CP048849-1_18	32	32	1	32	1.42e-12	0
43_CP027530-1_41	43_CP027530-1_41	32	32	1	32	1.42e-12	0
43_CP027530-1_41	26_CP022283-1_8	32	32	32	1	1.42e-12	0
43_CP027530-1_41	21_CP091596-1_13	32	32	32	1	1.42e-12	0
43_CP027530-1_36	67_CP050385-1_36	32	32	1	32	1.42e-12	0
43_CP027530-1_36	67_CP050385-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_36	65_CP032215-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_36	64_CP040259-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_36	64_CP040259-1_34	32	32	1	32	1.42e-12	0
43_CP027530-1_36	61_CP020597-1_36	32	32	1	32	1.42e-12	0
43_CP027530-1_36	61_CP020597-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_36	53_CP048131-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_36	52_CP048849-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_36	43_CP027530-1_36	32	32	1	32	1.42e-12	0
43_CP027530-1_36	43_CP027530-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_36	26_CP022283-1_12	32	32	32	1	1.42e-12	0
43_CP027530-1_36	21_CP091596-1_18	32	32	32	1	1.42e-12	0
43_CP027530-1_8	67_CP050385-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	65_CP032215-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	64_CP040259-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	61_CP020597-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	53_CP048131-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	43_CP027530-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_8	34_LN865143-2_15	32	32	1	32	1.42e-12	0
43_CP027530-1_8	28_LN997846-2_15	32	32	1	32	1.42e-12	0
43_CP027530-1_8	26_CP022283-1_36	32	32	32	1	1.42e-12	0
43_CP027530-1_8	21_CP091596-1_40	32	32	32	1	1.42e-12	0
43_CP027530-1_32	67_CP050385-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_32	67_CP050385-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_32	65_CP032215-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_32	64_CP040259-1_33	32	32	1	32	1.42e-12	0
43_CP027530-1_32	64_CP040259-1_30	32	32	1	32	1.42e-12	0
43_CP027530-1_32	61_CP020597-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_32	61_CP020597-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_32	53_CP048131-1_31	32	32	1	32	1.42e-12	0
43_CP027530-1_32	52_CP048849-1_12	32	32	1	32	1.42e-12	0
43_CP027530-1_32	43_CP027530-1_32	32	32	1	32	1.42e-12	0
43_CP027530-1_32	43_CP027530-1_35	32	32	1	32	1.42e-12	0
43_CP027530-1_32	26_CP022283-1_13	32	32	32	1	1.42e-12	0
43_CP027530-1_32	21_CP091596-1_19	32	32	32	1	1.42e-12	0
43_CP027530-1_13	67_CP050385-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	65_CP032215-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	64_CP040259-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	61_CP020597-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	53_CP048131-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	43_CP027530-1_13	32	32	1	32	1.42e-12	0
43_CP027530-1_13	26_CP022283-1_32	32	32	32	1	1.42e-12	0
43_CP027530-1_13	21_CP091596-1_35	32	32	32	1	1.42e-12	0
43_CP027530-1_1	69_AP022077-2_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	67_CP050385-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	65_CP032215-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	64_CP040259-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	61_CP020597-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	53_CP048131-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	52_CP048849-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	43_CP027530-1_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	39_CP059300-1_53	32	32	32	1	1.42e-12	0
43_CP027530-1_1	34_LN865143-2_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	28_LN997846-2_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	26_CP022283-1_49	32	32	32	1	1.42e-12	0
43_CP027530-1_1	21_CP091596-1_53	32	32	32	1	1.42e-12	0
43_CP027530-1_1	14_CP027704-3_1	32	32	1	32	1.42e-12	0
43_CP027530-1_1	7_CP083181-1_103	32	32	32	1	1.42e-12	0
43_CP027530-1_28	67_CP050385-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_28	65_CP032215-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_28	64_CP040259-1_26	32	32	1	32	1.42e-12	0
43_CP027530-1_28	61_CP020597-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_28	53_CP048131-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_28	52_CP048849-1_8	32	32	1	32	1.42e-12	0
43_CP027530-1_28	43_CP027530-1_28	32	32	1	32	1.42e-12	0
43_CP027530-1_28	26_CP022283-1_17	32	32	32	1	1.42e-12	0
43_CP027530-1_28	21_CP091596-1_22	32	32	32	1	1.42e-12	0
44_CP027611-1_53	44_CP027611-1_53	32	32	1	32	1.42e-12	0
44_CP027611-1_53	41_CP026711-2_52	32	32	1	32	1.42e-12	0
44_CP027611-1_53	40_CP018254-3_12	32	32	32	1	1.42e-12	0
44_CP027611-1_53	27_CP033243-3_12	32	32	32	1	1.42e-12	0
44_CP027611-1_53	24_CP015364-1_52	32	32	1	32	1.42e-12	0
44_CP027611-1_76	44_CP027611-1_76	32	32	1	32	1.42e-12	0
44_CP027611-1_17	44_CP027611-1_17	32	32	1	32	1.42e-12	0
44_CP027611-1_17	41_CP026711-2_16	32	32	1	32	1.42e-12	0
44_CP027611-1_17	40_CP018254-3_48	32	32	32	1	1.42e-12	0
44_CP027611-1_17	38_CP009534-1_22	32	32	1	32	1.42e-12	0
44_CP027611-1_17	27_CP033243-3_47	32	32	32	1	1.42e-12	0
44_CP027611-1_17	24_CP015364-1_17	32	32	1	32	1.42e-12	0
44_CP027611-1_30	44_CP027611-1_30	32	32	1	32	1.42e-12	0
44_CP027611-1_30	41_CP026711-2_29	32	32	1	32	1.42e-12	0
44_CP027611-1_30	40_CP018254-3_35	32	32	32	1	1.42e-12	0
44_CP027611-1_30	38_CP009534-1_34	32	32	1	32	1.42e-12	0
44_CP027611-1_30	27_CP033243-3_34	32	32	32	1	1.42e-12	0
44_CP027611-1_30	24_CP015364-1_30	32	32	1	32	1.42e-12	0
44_CP027611-1_28	44_CP027611-1_28	32	32	1	32	1.42e-12	0
44_CP027611-1_28	41_CP026711-2_27	32	32	1	32	1.42e-12	0
44_CP027611-1_28	40_CP018254-3_37	32	32	32	1	1.42e-12	0
44_CP027611-1_28	38_CP009534-1_11	32	32	1	32	1.42e-12	0
44_CP027611-1_28	27_CP033243-3_36	32	32	32	1	1.42e-12	0
44_CP027611-1_28	24_CP015364-1_28	32	32	1	32	1.42e-12	0
44_CP027611-1_25	44_CP027611-1_25	32	32	1	32	1.42e-12	0
44_CP027611-1_25	41_CP026711-2_24	32	32	1	32	1.42e-12	0
44_CP027611-1_25	40_CP018254-3_40	32	32	32	1	1.42e-12	0
44_CP027611-1_25	38_CP009534-1_30	32	32	1	32	1.42e-12	0
44_CP027611-1_25	38_CP009534-1_8	32	32	1	32	1.42e-12	0
44_CP027611-1_25	27_CP033243-3_39	32	32	32	1	1.42e-12	0
44_CP027611-1_25	24_CP015364-1_25	32	32	1	32	1.42e-12	0
44_CP027611-1_37	44_CP027611-1_37	32	32	1	32	1.42e-12	0
44_CP027611-1_37	41_CP026711-2_36	32	32	1	32	1.42e-12	0
44_CP027611-1_37	40_CP018254-3_28	32	32	32	1	1.42e-12	0
44_CP027611-1_37	38_CP009534-1_40	32	32	1	32	1.42e-12	0
44_CP027611-1_37	27_CP033243-3_27	32	32	32	1	1.42e-12	0
44_CP027611-1_37	24_CP015364-1_37	32	32	1	32	1.42e-12	0
44_CP027611-1_20	44_CP027611-1_20	32	32	1	32	1.42e-12	0
44_CP027611-1_20	41_CP026711-2_19	32	32	1	32	1.42e-12	0
44_CP027611-1_20	40_CP018254-3_45	32	32	32	1	1.42e-12	0
44_CP027611-1_20	38_CP009534-1_3	32	32	1	32	1.42e-12	0
44_CP027611-1_20	38_CP009534-1_25	32	32	1	32	1.42e-12	0
44_CP027611-1_20	38_CP009534-1_29	32	32	1	32	1.42e-12	0
44_CP027611-1_20	27_CP033243-3_44	32	32	32	1	1.42e-12	0
44_CP027611-1_20	24_CP015364-1_20	32	32	1	32	1.42e-12	0
44_CP027611-1_1	73_CP058289-4_14	32	32	32	1	1.42e-12	0
44_CP027611-1_1	70_CP046536-1_6	32	32	1	32	1.42e-12	0
44_CP027611-1_1	70_CP046536-1_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	60_CP065887-2_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	58_CP033768-3_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	46_CP059040-4_14	32	32	32	1	1.42e-12	0
44_CP027611-1_1	45_CP046654-2_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	44_CP027611-1_1	32	32	1	32	1.42e-12	0
44_CP027611-1_1	41_CP026711-2_1	32	32	1	32	1.42e-12	0
44_CP027611-1_1	40_CP018254-3_64	32	32	32	1	1.42e-12	0
44_CP027611-1_1	37_CP015121-4_14	32	32	32	1	1.42e-12	0
44_CP027611-1_1	27_CP033243-3_63	32	32	32	1	1.42e-12	0
44_CP027611-1_1	24_CP015364-1_1	32	32	1	32	1.42e-12	0
44_CP027611-1_1	16_CP059474-4_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	12_CP091334-4_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	45_CP045110-2_3	32	32	1	32	1.42e-12	0
44_CP027611-1_1	10_CP065432-5_14	32	32	32	1	1.42e-12	0
44_CP027611-1_1	1_CP059546-4_14	32	32	32	1	1.42e-12	0
44_CP027611-1_1	0_CP059547-4_14	32	32	32	1	1.42e-12	0
44_CP027611-1_14	44_CP027611-1_14	32	32	1	32	1.42e-12	0
44_CP027611-1_14	41_CP026711-2_13	32	32	1	32	1.42e-12	0
44_CP027611-1_14	40_CP018254-3_51	32	32	32	1	1.42e-12	0
44_CP027611-1_14	38_CP009534-1_19	32	32	1	32	1.42e-12	0
44_CP027611-1_14	27_CP033243-3_50	32	32	32	1	1.42e-12	0
44_CP027611-1_14	24_CP015364-1_14	32	32	1	32	1.42e-12	0
44_CP027611-1_6	44_CP027611-1_6	32	32	1	32	1.42e-12	0
44_CP027611-1_6	41_CP026711-2_5	32	32	1	32	1.42e-12	0
44_CP027611-1_6	40_CP018254-3_59	32	32	32	1	1.42e-12	0
44_CP027611-1_6	27_CP033243-3_58	32	32	32	1	1.42e-12	0
44_CP027611-1_6	24_CP015364-1_6	32	32	1	32	1.42e-12	0
44_CP027611-1_11	44_CP027611-1_4	32	32	1	32	1.42e-12	0
44_CP027611-1_11	44_CP027611-1_11	32	32	1	32	1.42e-12	0
44_CP027611-1_11	41_CP026711-2_3	32	32	1	32	1.42e-12	0
44_CP027611-1_11	41_CP026711-2_10	32	32	1	32	1.42e-12	0
44_CP027611-1_11	40_CP018254-3_54	32	32	32	1	1.42e-12	0
44_CP027611-1_11	40_CP018254-3_61	32	32	32	1	1.42e-12	0
44_CP027611-1_11	38_CP009534-1_16	32	32	1	32	1.42e-12	0
44_CP027611-1_11	27_CP033243-3_60	32	32	32	1	1.42e-12	0
44_CP027611-1_11	27_CP033243-3_53	32	32	32	1	1.42e-12	0
44_CP027611-1_11	24_CP015364-1_11	32	32	1	32	1.42e-12	0
44_CP027611-1_11	24_CP015364-1_4	32	32	1	32	1.42e-12	0
44_CP027611-1_10	44_CP027611-1_10	32	32	1	32	1.42e-12	0
44_CP027611-1_10	41_CP026711-2_9	32	32	1	32	1.42e-12	0
44_CP027611-1_10	40_CP018254-3_55	32	32	32	1	1.42e-12	0
44_CP027611-1_10	27_CP033243-3_54	32	32	32	1	1.42e-12	0
44_CP027611-1_10	24_CP015364-1_10	32	32	1	32	1.42e-12	0
44_CP027611-1_26	44_CP027611-1_26	32	32	1	32	1.42e-12	0
44_CP027611-1_26	41_CP026711-2_25	32	32	1	32	1.42e-12	0
44_CP027611-1_26	40_CP018254-3_39	32	32	32	1	1.42e-12	0
44_CP027611-1_26	38_CP009534-1_9	32	32	1	32	1.42e-12	0
44_CP027611-1_26	38_CP009534-1_31	32	32	1	32	1.42e-12	0
44_CP027611-1_26	38_CP009534-1_32	32	32	1	32	1.42e-12	0
44_CP027611-1_26	27_CP033243-3_38	32	32	32	1	1.42e-12	0
44_CP027611-1_26	24_CP015364-1_26	32	32	1	32	1.42e-12	0
44_CP027611-1_39	44_CP027611-1_39	32	32	1	32	1.42e-12	0
44_CP027611-1_39	41_CP026711-2_38	32	32	1	32	1.42e-12	0
44_CP027611-1_39	40_CP018254-3_26	32	32	32	1	1.42e-12	0
44_CP027611-1_39	38_CP009534-1_42	32	32	1	32	1.42e-12	0
44_CP027611-1_39	27_CP033243-3_25	32	32	32	1	1.42e-12	0
44_CP027611-1_39	24_CP015364-1_39	32	32	1	32	1.42e-12	0
44_CP027611-1_66	44_CP027611-1_66	32	32	1	32	1.42e-12	0
44_CP027611-1_66	41_CP026711-2_72	32	32	1	32	1.42e-12	0
44_CP027611-1_66	38_CP009534-1_77	32	32	1	32	1.42e-12	0
44_CP027611-1_36	44_CP027611-1_36	32	32	1	32	1.42e-12	0
44_CP027611-1_36	41_CP026711-2_35	32	32	1	32	1.42e-12	0
44_CP027611-1_36	40_CP018254-3_29	32	32	32	1	1.42e-12	0
44_CP027611-1_36	27_CP033243-3_28	32	32	32	1	1.42e-12	0
44_CP027611-1_36	24_CP015364-1_36	32	32	1	32	1.42e-12	0
44_CP027611-1_59	44_CP027611-1_59	32	32	1	32	1.42e-12	0
44_CP027611-1_59	41_CP026711-2_58	32	32	1	32	1.42e-12	0
44_CP027611-1_59	40_CP018254-3_6	32	32	32	1	1.42e-12	0
44_CP027611-1_59	38_CP009534-1_59	32	32	1	32	1.42e-12	0
44_CP027611-1_59	38_CP009534-1_70	32	32	1	32	1.42e-12	0
